['./validate_dock_another_target_gB_dA/record_341.pdbqt', -6.64]
['./validate_dock_another_target_gB_dA/record_342.pdbqt', -7.0]
['./validate_dock_another_target_gB_dA/record_343.pdbqt', -7.06]
['./validate_dock_another_target_gB_dA/record_344.pdbqt', -6.95]
['./validate_dock_another_target_gB_dA/record_345.pdbqt', -6.95]
['./validate_dock_another_target_gB_dA/record_346.pdbqt', -6.52]
['./validate_dock_another_target_gB_dA/record_347.pdbqt', -6.8]
['./validate_dock_another_target_gB_dA/record_348.pdbqt', -6.61]
['./validate_dock_another_target_gB_dA/record_349.pdbqt', -6.7]
['./validate_dock_another_target_gB_dA/record_350.pdbqt', -6.66]
['./validate_dock_another_target_gB_dA/record_351.pdbqt', -6.34]
['./validate_dock_another_target_gB_dA/record_352.pdbqt', -7.11]
['./validate_dock_another_target_gB_dA/record_353.pdbqt', -6.8]
['./validate_dock_another_target_gB_dA/record_354.pdbqt', -6.98]
['./validate_dock_another_target_gB_dA/record_355.pdbqt', -7.18]
['./validate_dock_another_target_gB_dA/record_356.pdbqt', -7.42]
['./validate_dock_another_target_gB_dA/record_357.pdbqt', -6.47]
['./validate_dock_another_target_gB_dA/record_358.pdbqt', -6.15]
['./validate_dock_another_target_gB_dA/record_359.pdbqt', -7.02]
['./validate_dock_another_target_gB_dA/record_360.pdbqt', -6.37]
['./validate_dock_another_target_gB_dA/record_361.pdbqt', -5.59]
['./validate_dock_another_target_gB_dA/record_362.pdbqt', -7.05]
['./validate_dock_another_target_gB_dA/record_363.pdbqt', -6.8]
['./validate_dock_another_target_gB_dA/record_364.pdbqt', -7.09]
['./validate_dock_another_target_gB_dA/record_365.pdbqt', -6.77]
['./validate_dock_another_target_gB_dA/record_366.pdbqt', -7.45]
['./validate_dock_another_target_gB_dA/record_367.pdbqt', -7.16]
['./validate_dock_another_target_gB_dA/record_368.pdbqt', -7.74]
['./validate_dock_another_target_gB_dA/record_369.pdbqt', -6.9]
